SK_ID_CURR,AMT_INSTALMENT,AMT_PAYMENT,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT
104619,336,3116,-751,-547
105360,2193,2529,-1156,-1148
104237,4159,1655,-5,-814
103214,3025,170,-755,-1441
106103,2350,787,-191,-503
103035,1043,4389,-474,-34
101513,895,878,-302,-416
105606,1568,4451,-979,-726
102549,4915,624,-537,-1088
102510,169,1429,-1320,-78
104022,2171,4791,-357,-446
106925,3331,2788,-1228,-821
107720,3023,4461,-1199,-55
104294,4626,2425,-824,-362
101795,3287,4091,-940,-537
105839,4181,1506,-498,-1187
107084,805,2747,-1117,-757
101345,2695,2451,-759,-1395
100759,3064,1815,-339,-876
102194,3292,752,-760,-619
105436,2941,412,-9,-72
102500,3588,1569,-1429,-888
102760,375,340,-657,-829
100997,150,3963,-41,-309
105853,3098,881,-295,-52
100091,3886,2285,-1326,-1033
107566,2543,1452,-1319,-937
100222,344,3528,-337,-1267
105640,1604,1225,-389,-1120
102325,4779,4053,-731,-641
106232,2082,2539,-944,-1150
104336,2323,362,-133,-1234
101732,551,1952,-1328,-843
106701,159,4863,-298,-1170
101382,751,3282,-720,-433
103172,1603,1033,-1115,-1143
100193,1639,3115,-317,-1397
102847,4912,1841,-1384,-1496
102676,1074,1604,-914,-268
103611,4889,3561,-438,-1197
104928,637,4326,-1127,-135
106183,1412,4363,-685,-374
103000,1461,1901,-157,-1396
105100,4495,3993,-955,-589
102883,3976,4564,-1002,-1225
103845,3672,173,-823,-1263
100478,2850,4229,-186,-1392
106200,677,4273,-1477,-696
100747,2726,3229,-792,-1110
106201,4456,1943,-690,-1132
102091,3975,4607,-1186,-796
103305,2467,634,-267,-318
105926,4712,4225,-1137,-453
102848,3692,3859,-1158,-942
104952,4259,4912,-1471,-123
102184,745,2227,-593,-1442
101160,3730,4052,-701,-1221
102030,533,176,-1210,-76
107518,4857,547,-808,-45
100057,4569,853,-477,-1275
107802,3234,1506,-1361,-325
101684,1002,2864,-780,-1443
103111,4306,314,-577,-1037
106325,3848,3202,-958,-615
100017,4234,4069,-413,-1488
101677,2331,1218,-1001,-200
107210,3926,4935,-603,-99
106850,2363,4367,-378,-1446
103561,3323,3714,-1150,-1056
107188,2760,1854,-931,-1212
105386,1029,1336,-404,-720
107743,1100,1757,-1153,-1444
106137,634,3392,-45,-610
103004,3804,3884,-1042,-631
100348,4877,3983,-158,-1214
105780,1947,1157,-402,-679
105232,1966,1288,-135,-148
104460,4363,235,-1462,-46
107780,3253,1857,-1029,-247
107237,3476,4052,-740,-1387
107520,1317,2526,-1099,-833
104637,3931,1678,-1139,-1022
101195,4796,4175,-1490,-275
103192,729,3522,-909,-634
107157,1273,4420,-518,-242
105401,1075,3966,-48,-350
100885,4929,3349,-156,-206
106558,1204,4797,-885,-83
103285,2441,500,-963,-990
102717,4215,2847,-134,-1159
107417,1551,1421,-296,-4
107163,1548,1560,-1098,-694
102481,4180,1943,-1035,-836
102320,1175,949,-1223,-1172
100780,1504,3853,-127,-841
100259,2037,278,-172,-572
103802,1108,2273,-344,-973
100249,2752,1697,-1031,-117
103781,1110,3334,-1137,-682
107039,2627,792,-795,-740
104661,516,3000,-1402,-309
100347,1347,3228,-94,-1220
103916,484,2862,-939,-395
106841,2328,58,-245,-796
103812,4112,4580,-643,-1180
105599,499,2506,-1307,-241
106280,3699,2749,-24,-574
107760,4829,2986,-1361,-771
103523,2916,1525,-1201,-376
104582,3915,219,-585,-1147
106958,1510,590,-87,-1415
104524,3177,1418,-241,-864
104851,4318,3746,-94,-375
106043,1154,3373,-302,-1405
102333,1758,2390,-555,-1350
104850,4624,1660,-1123,-335
101530,3269,2446,-410,-1457
103048,4504,2584,-632,-1437
104081,891,4505,-802,-89
106143,4077,2511,-610,-600
101618,433,3316,-1431,-254
100497,3373,3928,-226,-861
105649,2872,303,-660,-339
105435,413,3728,-1004,-1210
100716,180,1125,-739,-566
102453,1610,3832,-653,-1254
103718,3313,926,-14,-503
101130,1373,2370,-1002,-954
101529,2419,855,-977,-1087
103765,953,95,-878,-860
107847,2777,306,-1120,-120
101005,931,743,-696,-990
103092,2929,957,-764,-1233
104526,4346,4098,-794,-198
100071,335,2800,-119,-175
105041,3310,4945,-468,-1488
103521,1995,4891,-608,-500
105044,3530,1989,-104,-532
104377,1201,4670,-384,-828
107177,1333,333,-1275,-296
105345,1410,2996,-171,-1372
102217,1287,4227,-795,-19
103914,3052,4338,-1223,-1294
103238,810,2517,-1095,-842
105992,2989,564,-947,-384
102856,969,1645,-894,-200
100438,4769,4175,-1177,-302
107350,2365,2973,-429,-984
107501,4581,2684,-725,-888
105547,402,4792,-4,-384
103123,2248,3167,-142,-353
104082,1269,4861,-1015,-542
100920,4190,2528,-1213,-1487
107343,2668,2743,-541,-1013
106133,3660,932,-207,-4
106871,2868,3116,-393,-200
104529,3233,3210,-1047,-511
105197,3059,4490,-1310,-24
101448,1363,186,-1474,-883
101964,2348,4080,-131,-400
102374,3151,1987,-893,-1339
102045,2980,396,-434,-545
107321,369,3812,-586,-589
100865,4993,1603,-598,-649
102272,3788,3294,-1122,-673
102450,4194,1701,-761,-1128
100846,207,3027,-1077,-247
105202,330,3600,-885,-1439
100530,2750,3776,-726,-288
101651,1944,4605,-1228,-672
103333,1570,622,-876,-831
100169,817,2110,-453,-404
106145,2833,3702,-1435,-911
106030,3501,4094,-701,-1197
106153,724,4401,-399,-104
101168,3392,2383,-1186,-711
101479,1105,4520,-586,-1258
100990,1122,985,-392,-851
102977,3643,1136,-647,-1049
104178,3444,509,-1310,-114
107776,2309,627,-1341,-426
104026,2309,4983,-358,-920
106440,1958,3790,-1000,-629
105775,3099,1786,-570,-275
104853,725,3105,-1444,-411
107470,3694,3799,-360,-401
101318,3723,614,-66,-327
106194,494,1867,-167,-914
107112,970,3674,-1296,-477
104863,3954,4055,-1180,-1054
104553,1371,1425,-908,-872
101448,2996,312,-902,-442
100182,4086,977,-668,-388
107397,4307,364,-534,-377
104031,1055,3583,-1021,-656
100733,1056,3280,-287,-778
105168,4003,1913,-1405,-585
102216,1882,3762,-711,-891
101123,420,1689,-564,-1031
107073,447,2302,-1185,-1355
105232,3833,1284,-264,-1376
100610,2355,1600,-828,-560
100286,2311,1706,-115,-1122
107607,1906,2781,-890,-927
106956,2758,2446,-433,-295
101867,830,2370,-652,-1332
103958,879,282,-657,-1153
101015,710,838,-721,-83
102023,1155,1077,-757,-256
103787,4860,3829,-1363,-1122
102899,2263,4603,-397,-460
106919,3361,1932,-608,-653
103511,279,4001,-110,-163
101122,4154,1415,-532,-942
101592,3080,1178,-249,-468
104173,2395,3153,-112,-707
107490,2849,4741,-972,-1402
102403,501,1121,-1107,-1167
105753,4641,527,-1454,-677
100167,3503,952,-528,-76
106147,4664,3744,-604,-289
106421,643,2022,-830,-536
106097,1595,4816,-1258,-335
103715,2231,1173,-1231,-648
105588,1976,1339,-1424,-457
100184,159,4200,-1466,-617
100318,3834,2517,-293,-1464
105662,2416,1568,-1224,-1018
102301,3397,2808,-549,-524
104471,618,3375,-1156,-427
104885,1197,4256,-1463,-554
102864,2216,427,-420,-397
100535,4065,4911,-1365,-1201
100276,3492,1402,-232,-23
104773,3317,3594,-1298,-281
101708,3840,868,-150,-649
101351,3437,406,-581,-1206
105549,2786,329,-481,-442
100566,2905,51,-666,-403
100343,1051,3955,-1053,-964
105298,4957,1905,-300,-249
101336,538,3658,-1151,-1364
100611,873,3758,-57,-327
104313,1400,4661,-780,-276
100793,2640,3425,-957,-1030
107377,4294,3718,-328,-40
107803,3679,719,-907,-1487
100624,3498,1354,-741,-206
107220,2633,4044,-454,-922
107099,2778,890,-1084,-566
102971,3088,1103,-638,-930
104917,2031,1796,-1260,-1173
101104,4959,1220,-1499,-1274
102036,2714,3569,-850,-300
105493,2050,2710,-519,-744
101831,3865,3762,-1024,-631
107166,1711,3965,-842,-956
100329,2705,2269,-1120,-786
106170,4011,130,-1396,-1038
103512,252,4565,-1023,-1182
101045,1617,1190,-1176,-1332
102723,1024,1976,-198,-260
106223,4736,4084,-1236,-211
107617,1156,2818,-464,-159
100552,2014,3749,-823,-1175
102276,3985,285,-749,-452
106477,4573,4319,-1215,-780
103111,1397,89,-775,-957
100693,3381,3662,-1482,-592
103278,3181,4060,-579,-808
104264,3149,4312,-1359,-1491
106510,3029,3186,-888,-1007
104258,1224,2280,-125,-545
104359,3066,1368,-1002,-962
102633,2260,2325,-437,-995
106335,524,605,-652,-1137
101531,958,1568,-566,-1357
101067,2505,3305,-339,-476
107764,1646,1105,-1207,-910
102014,756,1421,-212,-909
102945,2063,1418,-518,-431
104813,4473,1399,-388,-923
101054,903,3647,-245,-50
102993,842,1744,-467,-136
107537,1858,1302,-695,-509
107385,3814,3024,-1409,-438
100641,1159,2240,-483,-460
102074,1299,2963,-86,-20
103841,2027,1870,-1216,-160
102368,3313,1268,-119,-1434
100218,2454,4843,-1469,-675
103202,2747,4822,-1332,-1284
100452,1871,3631,-224,-1275
104131,2475,159,-523,-970
103631,114,3065,-42,-1320
102354,4244,4469,-794,-1104
101406,1177,1291,-353,-596
102454,4449,1211,-404,-1261
100971,4502,3718,-740,-1127
102740,1379,2788,-921,-839
103310,3110,4923,-1353,-885
102385,2299,4544,-41,-465
100870,4250,1089,-80,-725
107534,2715,4778,-1123,-389
101793,2531,3524,-1285,-1023
100087,3908,3282,-368,-1270
105770,4124,2976,-631,-598
106042,3433,4125,-452,-789
102081,135,3525,-187,-567
101679,152,3434,-162,-1422
105933,2612,4749,-109,-1198
104057,405,3018,-857,-300
104680,1485,4071,-785,-60
103491,2193,3096,-1174,-1488
100389,453,1117,-1117,-1091
101601,1368,353,-1466,-1424
103889,640,410,-565,-268
103389,1862,676,-393,-482
104416,3609,3122,-721,-176
104930,4986,1078,-363,-72
106988,3817,1062,-952,-648
105589,4363,2674,-157,-1100
106259,4334,1956,-1374,-168
100482,231,2073,-1090,-444
105294,4183,4624,-1372,-134
105031,2401,3060,-948,-930
107597,1435,989,-7,-932
102464,3670,1040,-5,-1490
102651,4757,2983,-1372,-511
105175,4306,1252,-13,-1203
107762,1149,2290,-1437,-1264
107066,3789,3706,-1038,-268
104777,3841,2444,-1085,-1050
102497,2143,3545,-1105,-1461
102795,322,935,-1461,-16
100346,2563,3003,-409,-1098
105176,2957,2420,-1166,-383
102669,2198,362,-84,-875
103414,4994,2956,-1185,-171
101508,2055,3115,-654,-647
104189,1601,2946,-1172,-1194
100910,1687,1321,-140,-31
106923,302,2581,-36,-464
100717,1987,1686,-307,-567
106946,4359,896,-55,-307
102966,3354,3663,-258,-1007
102826,4293,2813,-734,-136
106735,4052,861,-1421,-645
106092,4809,2470,-39,-1042
106634,1726,3837,-752,-988
101583,2471,4573,-1301,-2
100663,2509,499,-794,-766
104045,4789,2806,-961,-283
100927,2723,1771,-1267,-196
103334,2537,1484,-1235,-824
102151,4870,2580,-951,-904
103235,666,2261,-1380,-344
101918,1575,2036,-902,-778
103900,2136,4223,-1007,-493
100356,1515,3477,-1310,-1365
101264,767,4035,-1442,-1302
103733,398,1377,-1004,-989
100911,4501,890,-334,-1062
102436,3332,1891,-1430,-499
107343,1667,705,-413,-527
106133,2579,4416,-711,-1044
104610,475,435,-226,-1121
101573,2803,2005,-1374,-236
102014,1387,3847,-1448,-1365
103760,3030,362,-1274,-1426
103717,2996,2131,-691,-1273
107559,1044,322,-110,-1051
105366,796,1867,-1211,-1234
107806,3111,111,-542,-555
106212,331,4042,-710,-597
107828,418,4888,-155,-1052
107080,2032,143,-156,-300
104151,4628,2380,-1480,-15
104763,1945,2172,-328,-814
104116,3295,1190,-480,-1360
103233,4072,4124,-1191,-1025
106595,1311,2339,-923,-695
101343,3096,3264,-833,-1198
105205,515,2612,-725,-223
104495,4794,290,-784,-1006
105242,590,255,-1136,-1078
102571,3615,2434,-666,-421
104941,3262,360,-1201,-21
105821,159,1182,-235,-1341
104638,3379,160,-1472,-132
104469,1520,4455,-1182,-1276
107632,3390,1206,-446,-735
100876,3973,1172,-549,-818
103520,1743,1741,-254,-1182
105376,2497,3741,-1177,-520
104377,4840,1828,-1000,-121
103042,3280,1127,-410,-951
102062,4462,1876,-834,-502
101973,4944,3473,-168,-878
107835,780,4770,-1484,-1468
104288,2571,3017,-643,-1236
101287,1540,2475,-391,-824
106309,3996,1415,-62,-946
104688,4842,179,-215,-288
101975,2561,2244,-518,-577
103824,392,3272,-735,-1495
106519,2457,1767,-1473,-154
103705,3553,3054,-1230,-767
105651,3611,4063,-49,-171
103473,4507,2236,-513,-584
101863,4418,1678,-261,-193
102987,4386,1489,-927,-722
102574,4235,2156,-597,-165
103730,1815,2461,-1379,-1331
106055,262,2388,-675,-1222
106562,3602,4804,-799,-736
103109,977,2945,-1380,-1373
105354,4859,3497,-472,-1022
100596,2860,1880,-491,-1134
102708,2413,3065,-1123,-1137
104849,4015,4701,-1378,-1392
104992,1667,3249,-1055,-1140
103651,2204,2353,-1379,-600
100977,4213,3595,-734,-1362
100848,348,2559,-1453,-1344
101379,4475,4860,-27,-766
106574,1827,933,-876,-56
101981,3640,4605,-361,-840
107625,3910,3741,-15,-703
103564,145,1626,-1071,-1128
106579,4535,2882,-1252,-216
106966,3000,3284,-974,-1321
106849,4844,218,-515,-556
103520,2241,4191,-893,-8
106451,4745,280,-744,-1412
104919,335,2829,-1251,-974
103872,3936,2672,-321,-380
104331,514,2342,-1229,-320
104338,1077,2523,-419,-648
107549,2618,636,-1262,-990
106570,1999,2855,-910,-1310
103814,2122,918,-921,-1003
107417,3883,4425,-626,-1452
100544,1414,2229,-1025,-1457
105346,889,1565,-512,-210
107077,866,2445,-42,-1404
102775,3850,888,-425,-1017
100864,3410,1928,-978,-324
104163,2199,3397,-352,-1154
105336,3122,948,-1276,-635
100205,1931,4922,-901,-150
103616,963,2153,-222,-29
107016,364,4997,-780,-1273
100801,3387,3010,-885,-839
105390,1623,4322,-801,-1315
102000,2637,476,-1236,-1200
102307,1721,1391,-1061,-682
104770,282,2023,-478,-504
101829,3439,2655,-830,-1187
106930,1667,504,-831,-292
104843,4900,3780,-1113,-1335
100046,4851,4731,-1037,-432
101001,4998,330,-242,-617
104623,3683,4725,-680,-1044
105195,1651,4454,-440,-861
103343,257,1393,-812,-1107
103898,2701,1042,-483,-653
100702,1861,3705,-146,-854
107701,1431,1530,-1271,-324
100337,4140,3584,-654,-418
101573,3640,4952,-107,-1185
101550,1164,3655,-783,-945
105062,2576,3286,-714,-358
105964,4918,1225,-1146,-148
103679,2346,3687,-444,-672
105969,1784,4079,-135,-1249
104753,305,4084,-597,-802
105137,4903,145,-881,-108
103048,3598,174,-1382,-1317
106737,3074,883,-24,-1304
102911,1017,4596,-1224,-698
104035,4017,484,-145,-567
106498,3782,252,-366,-1179
107343,889,2052,-342,-710
104381,3719,1756,-1200,-1013
106853,3997,1511,-1248,-504
104993,881,4915,-82,-418
101958,1359,1265,-170,-742
106025,2259,2050,-1260,-1296
105843,1104,1150,-1016,-358
104824,3546,373,-802,-286
101630,4207,3597,-1034,-515
101284,423,4373,-1438,-830
105479,540,2755,-147,-1292
105874,4663,1749,-869,-676
102782,2089,3588,-1453,-602
100658,4941,1417,-1037,-519
104476,1528,4524,-17,-1344
101336,1196,1529,-210,-1306
105230,3420,705,-1139,-1131
103474,3934,704,-169,-717
100188,3327,3473,-594,-802
104310,1243,215,-871,-137
106264,4817,4767,-156,-612
101631,4631,3205,-1070,-1126
103483,3736,4540,-255,-1496
100510,4442,4761,-627,-962
102680,967,1316,-545,-1484
100778,2989,4636,-1129,-1143
102724,1071,1150,-1244,-861
107273,4108,626,-476,-1208
101467,2218,4271,-101,-967
103499,3984,2905,-699,-922
105501,729,232,-369,-23
100102,4633,1252,-964,-1034
105027,1533,1552,-1079,-538
104717,1566,2044,-1096,-151
104204,2135,309,-38,-450
104515,4213,1243,-963,-361
100864,4828,1866,-1141,-124
103809,2410,4689,-64,-1417
101676,4645,1217,-1209,-1084
106391,2425,594,-1316,-50
100601,4916,4622,-807,-395
106310,4347,3520,-1051,-1369
106976,1517,4258,-231,-1311
103185,1141,1249,-355,-516
106087,277,590,-497,-356
103396,729,1439,-385,-520
104354,3947,3754,-977,-699
106957,2123,3210,-1158,-1308
102720,4740,289,-122,-1319
102187,3431,1660,-860,-723
106146,269,1745,-27,-190
103342,2190,759,-893,-1274
103393,3603,4587,-680,-170
100514,4609,224,-1439,-430
105489,2734,4712,-849,-762
101529,2339,502,-875,-730
101386,387,4383,-1183,-1363
106195,4549,3186,-419,-1155
104340,2850,467,-1334,-635
100895,4922,4621,-571,-1454
103513,3443,983,-1270,-294
105717,2770,264,-170,-659
106609,4119,3485,-392,-992
103678,3448,2712,-634,-627
102157,1118,2754,-24,-500
100847,3097,2938,-471,-1062
100263,4819,2027,-899,-272
105215,1438,4723,-69,-341
107052,3942,3750,-1263,-341
106182,223,3704,-444,-1098
106112,3669,203,-60,-531
101954,4322,825,-183,-110
101022,954,1280,-896,-537
101573,185,3402,-1083,-308
105024,1119,855,-107,-1322
100557,4607,4039,-144,-24
101722,1585,4531,-181,-378
104496,245,2668,-1385,-180
101915,4444,4350,-589,-791
100802,4254,1333,-120,-908
103923,4152,3188,-809,-460
102739,4889,4599,-766,-859
104609,2469,3225,-875,-941
107094,4494,2354,-80,-687
107269,4689,3336,-710,-45
101906,1270,1493,-126,-110
101325,2371,573,-1405,-1263
102280,127,3796,-50,-1201
100512,2495,4718,-57,-1303
102316,841,531,-198,-295
107729,4695,2728,-1294,-776
103144,696,3221,-520,-332
105159,2502,4862,-1060,-213
101782,3412,2017,-385,-833
100692,4015,3751,-866,-84
106714,4199,211,-605,-1415
101156,4679,3307,-170,-436
101871,2838,3924,-135,-183
104670,2552,4200,-1417,-602
105911,906,2983,-161,-533
107115,4672,3908,-621,-442
103698,447,2867,-125,-329
102259,2755,1955,-1001,-505
107208,1731,904,-244,-906
101869,1992,4287,-237,-535
100888,3330,980,-1200,-647
103775,1751,4139,-268,-119
106951,3202,1438,-317,-715
100915,1340,3394,-895,-1450
104809,4249,2702,-655,-1491
107416,2253,3227,-315,-852
103859,3001,1346,-151,-76
101303,4168,3872,-208,-11
101872,4757,3042,-1238,-1350
105843,4885,4399,-1122,-583
105459,4774,4176,-206,-789
102244,532,4782,-726,-1022
105162,774,2582,-1247,-924
100558,1132,1940,-1459,-181
102044,940,3256,-484,-304
105642,1487,869,-510,-1345
105566,316,2088,-990,-682
100347,1583,3125,-1085,-1452
102364,4809,4755,-1168,-1232
100011,2354,4485,-110,-775
105261,926,4467,-1370,-262
104726,573,3687,-591,-717
106250,1942,2562,-1052,-278
105597,2098,415,-1124,-735
104479,166,3895,-1281,-234
105962,2840,1080,-1051,-1103
104693,2740,2052,-1468,-1165
101007,156,2368,-324,-1489
105930,1020,4896,-708,-1123
107429,576,72,-1494,-739
107849,3149,2845,-697,-350
103053,2217,2379,-626,-460
100459,3497,2313,-525,-242
101077,497,383,-630,-11
107489,2091,104,-623,-221
101008,2343,3144,-538,-1224
101356,918,788,-1235,-1497
103467,602,3855,-688,-759
103556,1352,2240,-584,-908
101135,1019,4034,-720,-814
103056,3442,1560,-786,-1393
105130,4698,1100,-693,-99
104733,2107,2039,-379,-774
103073,2600,2965,-838,-705
106507,1515,2835,-283,-130
105331,310,322,-310,-595
103676,4998,1133,-1350,-1353
101341,4234,3045,-1266,-1312
103949,3306,2785,-1316,-399
107076,2910,1777,-296,-1331
101295,134,4738,-1476,-1427
100157,1258,4052,-344,-1376
104303,4392,1984,-301,-866
104480,2871,1232,-1065,-1149
104540,3253,1352,-589,-1110
105621,1395,4140,-1034,-338
100525,1833,2223,-799,-976
105028,3890,1650,-487,-1172
101372,2060,87,-352,-489
101440,3905,1697,-603,-547
105383,1027,421,-554,-1428
103548,3736,4432,-1238,-1489
104652,4361,1115,-934,-48
103808,3041,801,-75,-706
106894,4701,1085,-794,-585
106042,581,3489,-763,-58
102919,2037,421,-342,-417
107110,2932,4513,-606,-539
104291,901,2241,-513,-679
104466,4073,2633,-866,-1029
106899,1197,246,-1494,-833
104228,645,747,-308,-240
105121,3481,3605,-596,-114
100166,2505,3096,-64,-180
104166,1136,128,-262,-1050
105272,4907,1496,-940,-1014
102401,1800,2823,-970,-1297
101066,3722,1000,-870,-743
102351,2300,2043,-1423,-1162
102510,202,1963,-1355,-830
106958,652,4356,-1232,-1317
102556,3429,2851,-1066,-1338
103714,3209,4178,-644,-111
104093,3306,1643,-726,-1006
103138,1892,3094,-501,-1405
100337,2998,546,-230,-381
101639,2277,3089,-1322,-1004
107871,1903,2208,-547,-913
104814,2022,1364,-38,-280
106646,3499,3788,-598,-963
106514,126,1629,-943,-34
103935,4213,384,-862,-171
102117,4555,1288,-222,-760
106565,256,527,-1428,-556
105288,2685,2337,-838,-96
107318,3360,4603,-802,-1144
104748,2617,736,-568,-585
103791,1924,1646,-50,-445
102386,1389,3771,-33,-314
106007,4841,2517,-321,-1240
106123,1866,1944,-493,-1276
105776,1461,715,-1210,-696
102997,3506,2109,-836,-1379
103431,1333,2765,-614,-78
101936,1428,776,-283,-1092
104485,2158,3616,-1422,-556
101372,562,2691,-435,-1427
106427,1524,2488,-1053,-1120
100285,3791,4522,-1254,-652
103915,3838,4496,-382,-860
104316,825,1324,-1163,-530
107673,3578,678,-217,-49
100517,2295,4149,-56,-167
107396,1985,1723,-748,-795
103941,675,388,-95,-1370
101145,1177,4194,-526,-906
103726,4898,4102,-531,-1189
103535,1099,2834,-812,-972
106692,550,3575,-1111,-1206
106357,1693,469,-210,-347
105881,2653,3023,-350,-280
106995,3744,4104,-35,-213
105738,1299,3947,-1234,-1359
101498,4189,1627,-133,-969
101301,904,987,-1324,-159
107730,4491,1434,-1340,-1242
104560,2821,1587,-1397,-559
107707,4253,3933,-137,-1138
100398,957,3998,-1486,-1244
101259,1328,4879,-341,-1346
103090,3186,3184,-1127,-777
103117,708,1079,-825,-120
107382,1084,1884,-960,-1316
104164,1749,1642,-332,-650
102346,3526,390,-1012,-888
102017,3473,1234,-709,-362
107310,695,1528,-818,-599
107068,1922,3149,-1274,-38
104825,404,4540,-1355,-221
103711,2380,3408,-1019,-279
106285,2665,4141,-335,-229
100871,4344,4403,-894,-1394
102351,1729,1176,-75,-489
103320,4760,1456,-246,-1003
104058,2052,4710,-269,-680
103849,3417,3923,-1254,-510
102758,1100,4768,-605,-218
101323,4476,3988,-101,-633
106793,674,4569,-600,-311
104680,1264,3250,-1031,-1224
100137,2275,1096,-196,-66
107287,1998,1445,-906,-453
105016,2819,3873,-200,-135
105153,749,972,-753,-1454
105089,2650,4043,-376,-570
103533,274,1904,-2,-1337
100949,1896,4081,-307,-523
101314,768,3163,-466,-701
100561,4897,419,-278,-1400
103001,2099,4104,-1389,-1189
100073,1518,4960,-726,-4
104328,1520,683,-1242,-490
102502,814,129,-1106,-301
103619,2801,3040,-444,-1094
100345,698,1918,-755,-1304
107744,3816,2162,-1068,-264
100138,3647,942,-254,-882
104741,2114,1590,-1388,-1034
102151,3682,3799,-532,-1351
103337,2017,4623,-592,-881
104648,2579,4477,-781,-1124
103732,1455,705,-255,-396
102615,1403,1057,-1137,-1103
102126,4675,1163,-1263,-335
101331,2544,1550,-163,-1287
102189,2379,4670,-578,-823
103303,4268,196,-1217,-1393
106296,3088,2974,-1163,-34
100635,3025,1513,-907,-365
106329,4133,3021,-1201,-1124
106996,3528,2884,-707,-459
107783,766,2368,-114,-1245
103816,4572,4163,-76,-1374
104493,906,3398,-1158,-197
107160,969,4798,-139,-863
103949,3428,1819,-1121,-456
103377,442,296,-786,-1475
104863,1603,244,-527,-439
102237,4354,3317,-999,-1328
104382,3181,4125,-988,-463
106269,2391,4925,-1038,-804
103388,3864,3023,-743,-195
105996,4382,1949,-464,-386
107657,3361,3256,-890,-585
103436,2362,1042,-651,-1031
100205,4829,233,-830,-1349
100357,3495,3842,-959,-605
107659,3073,1452,-884,-778
106489,357,1385,-1469,-719
100783,4158,4371,-34,-27
106623,1066,4352,-1072,-94
104796,2914,1275,-291,-1072
102330,4337,652,-1117,-296
102934,1946,2123,-502,-1240
100782,890,3806,-313,-374
102722,4681,1370,-1085,-1421
100966,2442,4690,-853,-789
100866,2829,929,-538,-1285
101179,1560,3732,-497,-1223
105284,125,4839,-544,-792
104257,2465,4286,-1415,-1431
107425,3290,420,-475,-923
107628,2182,2503,-910,-920
100156,3541,3054,-948,-308
101440,3006,2018,-1147,-1339
106585,605,4616,-1464,-343
103873,4885,2318,-643,-1082
102773,3078,2338,-699,-1461
103937,2364,1266,-742,-1241
107522,3560,2422,-1138,-1416
102073,3761,4008,-135,-1071
106849,552,206,-1452,-665
103751,2478,3308,-1404,-1271
102508,1772,3190,-1310,-825
105094,2560,4444,-22,-716
105764,157,766,-307,-407
102517,912,3953,-169,-853
102967,4653,1274,-608,-168
106661,3647,2744,-352,-499
106450,3274,3518,-372,-947
101982,4527,2775,-222,-778
102997,3652,3897,-810,-292
102716,3369,449,-1397,-1014
104847,4567,1542,-1478,-737
101886,4944,3086,-703,-559
103706,3869,4288,-89,-35
101670,255,4197,-208,-547
101934,4424,3816,-1080,-508
101248,1220,422,-231,-1360
102701,904,549,-1400,-919
102699,2366,114,-152,-706
102151,944,1881,-962,-296
103992,3584,4505,-1350,-1054
106610,1340,2655,-776,-214
105179,2986,2750,-829,-1398
100128,1885,735,-513,-456
101757,1827,210,-342,-103
101203,4254,1199,-10,-1024
107310,2925,3937,-238,-641
107525,4041,2426,-1493,-210
105642,3612,2573,-1243,-134
107376,1390,4789,-217,-317
100306,4127,3170,-779,-1341
100713,2596,331,-355,-1075
102035,701,3254,-209,-26
104659,4606,4758,-707,-1093
101017,770,2911,-1404,-359
104238,3656,4978,-1062,-239
106388,2051,3974,-186,-42
107380,634,2246,-993,-833
100219,2042,1589,-1160,-199
102043,4341,1735,-1120,-737
101901,2608,1975,-1487,-1071
105905,2615,4911,-401,-1082
107500,3912,3899,-1414,-342
101972,4048,1476,-545,-80
103743,1084,1269,-390,-831
104166,3661,4667,-932,-711
102289,1871,1717,-840,-1491
105109,2720,2074,-340,-166
106959,2282,3138,-698,-374
101305,3230,4567,-67,-1278
103016,2156,1219,-1272,-266
103210,1856,1553,-365,-637
100509,2884,1138,-326,-532
101227,310,1546,-1371,-543
101947,471,3840,-772,-1104
104451,2436,948,-118,-1305
100191,4684,4318,-1261,-603
104286,2415,258,-1359,-513
102870,3890,61,-778,-1131
106075,3197,603,-1026,-1192
102965,3947,1125,-1053,-555
103335,999,3546,-1266,-1101
105649,4265,4505,-935,-1181
101255,110,2256,-1003,-1314
107280,1219,2897,-455,-807
106453,4187,796,-1115,-1021
103439,1946,2563,-289,-754
102399,4991,1523,-1227,-781
102173,2014,3988,-90,-1071
103362,3437,3701,-657,-65
103916,1391,1067,-428,-615
104887,1503,1873,-84,-994
103149,4352,1592,-1456,-749
106146,2054,4809,-157,-551
100663,3954,2254,-175,-767
100473,3218,3217,-1242,-1473
101305,472,1555,-153,-635
103963,1322,297,-134,-1279
100300,2229,2286,-309,-1474
106183,2637,1110,-639,-968
107749,2017,3522,-1067,-817
107218,3326,1410,-422,-1441
100160,2211,4464,-549,-1362
106170,674,4626,-561,-1324
100013,1506,1617,-150,-1305
104380,4013,1324,-1070,-420
100928,2864,1214,-1160,-538
102411,2182,655,-1137,-340
102922,3212,3908,-134,-1404
106244,2201,2656,-981,-948
101538,1458,2662,-662,-981
105705,1153,4927,-884,-1442
102324,2580,1686,-1252,-1339
105470,186,4490,-288,-399
105759,4629,2510,-39,-356
104897,3544,1078,-127,-1047
102489,4338,3107,-315,-1224
106363,2095,948,-1304,-116
104010,2135,1630,-340,-9
102706,3390,3903,-223,-5
102961,3711,1418,-198,-936
