SK_ID_CURR,DAYS_BIRTH,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,SCORE,TARGET
106058,-13782,18027,35473,2899,-12902,0.3514544676378372,0
106059,-17300,17431,425016,1093,-13970,0.7859217233573765,0
106060,-11347,19385,383973,1865,-5672,0.799134217854787,0
106061,-11031,14709,31787,3490,-12941,0.4203273220461531,0
106062,-24955,18817,358776,4901,-1842,0.7932404963057534,0
106063,-8511,18036,62452,3008,-13148,0.7227284072166881,0
106064,-24815,19404,95627,1551,-2696,0.76124112652402,0
106065,-21597,4674,422199,1329,-9740,0.7895729355152427,0
106066,-14616,13223,21419,1770,-6354,0.2795323636853637,0
106067,-15907,19231,486984,1484,-6882,0.7862426195870089,0
106068,-22454,18956,351984,3371,-7882,0.7887846941102187,0
106069,-17660,13459,467547,643,-3980,0.7602146989359816,0
106070,-7740,13105,26902,3163,-11965,0.459783598035962,0
106071,-17992,16467,310321,560,-2166,0.7808367631393501,0
106072,-12335,5533,409604,111,-2235,0.7668531828230332,0
106073,-13202,18813,463868,1847,-4722,0.768531328558559,0
106074,-23754,10392,182438,2689,-2557,0.794571853493356,0
106075,-24565,11922,38221,2709,-322,0.6387222917707365,0
106076,-24598,18944,306864,1504,-3826,0.796540991157772,0
106077,-17221,12938,391635,1812,-8392,0.7994398539133374,0
106078,-11135,18545,369311,2210,-8226,0.7948246661643572,0
106079,-10602,9786,376989,2657,-3716,0.7884997453857289,0
106080,-20013,15954,36322,3780,-7738,0.42879752983063757,0
106081,-24393,13362,321910,1011,-6851,0.7912391584525701,0
106082,-14009,9396,297012,2375,-6320,0.7794710388059872,0
106083,-21787,2290,492313,731,-1383,0.7886144655412186,0
106084,-8531,11891,7778,777,-10338,0.2060456552474698,0
106085,-9802,12273,9782,2594,-9833,0.17830726630738802,0
106086,-19317,19180,206934,874,-9610,0.7900260827078163,0
106087,-9593,11686,377989,899,-14569,0.7803449823001112,0
106088,-10031,11947,92570,3395,-8943,0.7849495771080549,0
106089,-15064,19749,13987,1057,-8554,0.13207192003407353,0
106090,-22668,12518,275781,566,-4418,0.7901777653139507,0
106091,-22454,18956,351984,3371,-7882,0.7887846941102187,0
106092,-23501,17896,10172,4560,-4043,0.15488904261404723,0
106093,-8688,15332,6675,1012,-5524,0.13737028563150477,0
106094,-10859,15821,22657,2650,-9878,0.37880228124332926,0
106095,-14207,11748,11454,2985,-12605,0.2428397241743452,0
106096,-23264,18450,213170,4021,-3791,0.787691354897744,0
106097,-14730,9634,2558,308,-7042,0.07690181625252071,0
106098,-22543,19818,3864,2208,-9508,0.07984338030234048,0
106099,-8750,16525,64628,2030,-13002,0.6551377887740031,0
106100,-15471,19305,148141,727,-10315,0.7712963442142131,0
106101,-16755,18964,71110,3552,-5169,0.7022324707539526,0
106102,-15986,17982,336689,3585,-2528,0.7825355495306924,0
106103,-20642,10099,394591,434,-10963,0.7634189561940733,0
106104,-24979,10508,311532,1586,-13289,0.7744432185665465,0
106105,-20893,15314,319644,3285,-10505,0.7935625316839245,0
106106,-22397,13616,356043,4524,-6337,0.7863275671065907,0
106107,-18690,14099,345056,628,-832,0.769225192407854,0
106108,-20121,15548,427978,1715,-11230,0.7943718782257585,0
106109,-19681,17015,72326,698,-12792,0.7259219356236598,0
106110,-11700,15706,456139,1866,-12979,0.7708123888862711,0
106111,-18083,8915,36072,1692,-8295,0.7162241101187243,0
106112,-12513,9991,20458,3491,-9174,0.44969130316943734,0
106113,-21685,13946,209924,1191,-7199,0.774279723540447,0
106114,-20306,1764,6714,4012,-14071,0.7810244125394888,0
106115,-14612,10871,113746,1705,-11658,0.7989721119556467,0
106116,-21049,18718,37888,273,-10705,0.44148164305434595,0
106117,-21685,13946,209924,1191,-7199,0.774279723540447,0
106118,-22682,15817,95423,232,-12591,0.7568515179492593,0
106119,-21339,18422,17977,2054,-13935,0.2585495260821862,0
106120,-13117,12621,69676,4189,-13372,0.7901143173650425,0
106121,-24170,3496,29591,582,-4481,0.7798916692541688,0
106122,-10778,18299,143041,2662,-768,0.7909292917296172,0
106123,-8967,10989,14549,902,-14062,0.3793429743454391,0
106124,-16045,14470,37343,3863,-9916,0.5536796270940256,0
106125,-11015,14004,203511,2603,-1353,0.7948512427892123,0
106126,-23301,14556,465707,4065,-920,0.782065606690812,0
106127,-8170,2061,4424,546,-7698,0.46950301042423537,0
106128,-16013,6515,23114,554,-8158,0.5732357569691638,0
106129,-11716,11044,460744,2485,-12296,0.793452155483076,0
106130,-16927,16003,14479,4637,-4725,0.17778441910287332,0
106131,-9279,11796,329296,2719,-5758,0.7756720158749485,0
106132,-17800,2528,438285,998,-3552,0.797747668647382,0
106133,-14207,11748,11454,2985,-12605,0.2428397241743452,0
106134,-19816,7890,67849,668,-1965,0.7991091674361869,0
106135,-13914,6315,243096,1201,-12156,0.7753365620900983,0
106136,-7838,16016,59659,644,-14084,0.6231604201393998,0
106137,-14161,8782,53135,1102,-12744,0.7948165440166844,0
106138,-12617,18515,186821,2215,-13281,0.7866762793858791,0
106139,-23580,13678,20806,3671,-6779,0.25998379016988665,0
106140,-15226,7761,89133,1009,-7428,0.7847763269343213,0
106141,-14144,13117,55637,2665,-12487,0.7572270133727091,0
106142,-22454,18956,351984,3371,-7882,0.7887846941102187,0
106143,-12150,15366,171487,1375,-8233,0.7905758613380749,0
106144,-12161,10127,32613,3441,-1307,0.5909148952276178,0
106145,-10790,18363,63104,4053,-8950,0.5582568090873914,0
106146,-19145,6028,18180,1112,-1654,0.5400586833041875,0
106147,-18071,12832,469831,3317,-9100,0.7913077222845207,0
106148,-18155,5303,496851,2276,-10795,0.7992372846968745,0
106149,-25467,14199,58515,819,-13989,0.6744950054923302,0
106150,-17910,2683,4164,4625,-8313,0.4227333097274294,0
106151,-15347,10442,221027,3516,-9377,0.7958386491101529,0
106152,-10751,7011,277628,1878,-10988,0.7769241972326811,0
106153,-10720,12435,232454,3087,-11291,0.7898319544595971,0
106154,-20038,16202,13895,2661,-5588,0.19389561062564128,0
106155,-21844,9089,10365,821,-10052,0.18782410099114522,0
106156,-18552,4949,120880,1502,-1810,0.7886143732554927,0
106157,-21844,9089,10365,821,-10052,0.18782410099114522,0
106158,-23435,11393,16843,1741,-11308,0.3815676774702257,0
106159,-18113,3565,343613,506,-7256,0.7750374840862327,0
106160,-21787,2290,492313,731,-1383,0.7886144655412186,0
106161,-20292,12966,8237,3308,-11582,0.23344498268377528,0
106162,-15442,19324,104120,1450,-1065,0.7737638871355305,0
106163,-11876,15469,221172,1383,-1873,0.7702916454425435,0
106164,-19145,6028,18180,1112,-1654,0.5400586833041875,0
106165,-17800,2528,438285,998,-3552,0.797747668647382,0
106166,-7442,12987,49307,1914,-13299,0.7557419006686493,0
106167,-14124,5559,121078,313,-8422,0.7834778416540401,0
106168,-12613,14827,64489,3054,-8610,0.781800042024134,0
106169,-12191,9524,341105,1842,-9622,0.7910642714875344,0
106170,-8631,18306,61317,2592,-8814,0.6861145642364308,0
106171,-13914,6315,243096,1201,-12156,0.7753365620900983,0
106172,-12366,12833,378072,2068,-7551,0.7903406494057638,0
106173,-15325,17205,384552,1586,-10981,0.7630058006565241,0
106174,-15564,11734,252810,848,-13912,0.7751369300707428,0
106175,-24742,2355,391025,125,-1588,0.7654608713781861,0
106176,-7346,5462,10915,498,-12392,0.4815320862768162,0
106177,-12845,3394,14482,1142,-8131,0.7053786516104632,0
106178,-17224,14084,145714,1930,-4656,0.7941675952616309,0
106179,-11145,11472,24940,922,-5123,0.423942202589082,0
106180,-15325,17205,384552,1586,-10981,0.7630058006565241,0
106181,-21999,14975,47252,3888,-11577,0.51499413836446,0
106182,-22448,5206,350098,100,-5769,0.7801676753174767,0
106183,-13854,4229,14896,3017,-2978,0.6109881286696499,0
106184,-25256,4573,386276,1130,-2595,0.7797301560218087,0
106185,-11237,19533,140830,3957,-6387,0.7758370633411038,0
106186,-15341,10685,135435,3004,-10110,0.793635859013734,0
106187,-12366,12833,378072,2068,-7551,0.7903406494057638,0
106188,-25227,6137,428372,1868,-11041,0.791786624327492,0
106189,-15564,11734,252810,848,-13912,0.7751369300707428,0
106190,-25348,15746,36352,3975,-1026,0.4909560529129568,0
106191,-21312,17127,5521,2621,-4093,0.08862813118597335,0
106192,-19304,17195,10596,399,-12003,0.18210840024385358,0
106193,-10474,14043,19918,3868,-538,0.3721073081838131,0
106194,-13219,4499,13677,3414,-11996,0.6170601257621767,0
106195,-12845,3394,14482,1142,-8131,0.7053786516104632,0
106196,-25212,19652,6496,800,-5031,0.13024998309091618,0
106197,-23784,8253,367843,817,-1000,0.7807630624621046,0
106198,-11465,6532,193919,1129,-4017,0.7723075934431868,0
106199,-15439,11795,340283,1106,-13738,0.782397970816455,0
106200,-20734,10673,297513,2483,-9954,0.782530861806402,0
106201,-12322,10062,40049,4190,-6227,0.6622271061112575,0
106202,-24598,18944,306864,1504,-3826,0.796540991157772,0
106203,-15505,15162,210743,3162,-8759,0.7753125754711854,0
106204,-17034,7846,459499,2517,-4200,0.7885878067447389,0
106205,-22543,19576,5164,2203,-366,0.11711740446360408,0
106206,-10097,6997,275319,208,-8202,0.7728363058229454,0
106207,-20038,16202,13895,2661,-5588,0.19389561062564128,0
106208,-18454,15720,85292,1708,-7927,0.7789653774758657,0
106209,-19294,19095,358310,2554,-9846,0.7960731232067404,0
106210,-20101,15547,275558,2990,-11166,0.7811824586646828,0
106211,-11877,3475,13949,556,-10884,0.7256048403988814,0
106212,-17640,9643,235632,845,-7253,0.7755031883914555,0
106213,-15123,8903,261327,415,-6072,0.7553611897497297,0
106214,-9161,18186,127887,563,-5235,0.7696107839002124,0
106215,-12538,18693,167094,1277,-10869,0.7916392475062626,0
106216,-15407,17906,295356,3058,-10298,0.7712963168700295,0
106217,-18327,12523,452845,4249,-11998,0.7907151300330896,0
106218,-21071,16284,239696,120,-6654,0.7639559047730999,0
106219,-16755,18964,71110,3552,-5169,0.7022324707539526,0
106220,-21480,8225,329143,2056,-2107,0.7757752237573243,0
106221,-17699,18377,52016,1848,-409,0.5341510748234986,0
106222,-24032,9546,22545,986,-12624,0.4484678505403135,0
106223,-13215,16408,56561,4502,-5055,0.6891860249820558,0
106224,-19171,14927,3396,4144,-618,0.20657441567323642,0
106225,-16821,16703,355293,1409,-4413,0.7658618810559986,0
106226,-9741,10304,5727,2751,-7845,0.17441573779710184,0
106227,-23605,5337,245329,1244,-7541,0.7934113638320124,0
106228,-14090,10358,19542,321,-4866,0.405689701633064,0
106229,-16319,8732,31161,3860,-5576,0.6063463062368611,0
106230,-15480,14786,163631,923,-9676,0.7764065392651429,0
106231,-13219,12034,238216,4364,-5936,0.787324347342519,0
106232,-17670,11383,313893,1576,-8787,0.7983123900008318,0
106233,-20013,15954,36322,3780,-7738,0.42879752983063757,0
106234,-8680,16988,70128,436,-12033,0.7808357583104651,0
106235,-10005,18521,469351,862,-10057,0.799119590098715,0
106236,-11160,10776,45147,3873,-5963,0.6664153178596278,0
106237,-13573,2272,16209,151,-9350,0.771294969551539,0
106238,-11690,13090,52858,2488,-11934,0.7437555546475858,0
106239,-18321,8068,25256,705,-4033,0.47989009659255455,0
106240,-22144,18663,11599,4128,-5547,0.1781370869437519,0
106241,-12150,15366,171487,1375,-8233,0.7905758613380749,0
106242,-16751,8486,499456,3704,-3845,0.7959021867520376,0
106243,-10398,4039,14180,3078,-2972,0.7184708639448799,0
106244,-21597,4674,422199,1329,-9740,0.7895729355152427,0
106245,-24823,3309,314927,553,-6331,0.7768211748624766,0
106246,-14393,17843,48230,711,-5591,0.5494046293347299,0
106247,-23697,18305,466627,1578,-9240,0.7881960580592264,0
106248,-12314,13950,15784,2545,-6986,0.30596651435910316,0
106249,-8186,19179,77859,3449,-10039,0.6930058385759085,0
106250,-22654,11993,41938,3280,-3710,0.6953281637855294,0
106251,-21164,17841,378223,3335,-12024,0.7901132377618907,0
106252,-9802,12273,9782,2594,-9833,0.17830726630738802,0
106253,-18454,15720,85292,1708,-7927,0.7789653774758657,0
106254,-17114,15656,302633,561,-8852,0.7844655223677387,0
106255,-16722,15757,15089,3036,-8442,0.23568530694797007,0
106256,-12894,3636,4684,4318,-7651,0.33465178853041694,0
106257,-12580,12946,20387,4950,-5979,0.41607756462750956,0
106258,-22144,18663,11599,4128,-5547,0.1781370869437519,0
106259,-13529,16823,29737,1668,-14290,0.3786947468915119,0
106260,-8193,5356,20111,4239,-12569,0.7410201397327966,0
106261,-24448,16979,216019,4152,-1304,0.7790074694738944,0
106262,-18956,4657,174192,1545,-10192,0.7897978271455217,0
106263,-25432,10698,365102,791,-1777,0.7688429332675244,0
106264,-21100,18898,22869,342,-3157,0.2581937201760463,0
106265,-21905,18482,19187,132,-14579,0.21792369341649384,0
106266,-23258,13551,270731,2662,-11055,0.7701603720417035,0
106267,-12144,19415,28017,664,-10237,0.33175811425622415,0
106268,-11416,19291,199272,634,-14195,0.7765513155146259,0
106269,-8432,16119,36183,3518,-4944,0.5277253325371237,0
106270,-8205,19539,21830,1079,-4689,0.3595114346934193,0
106271,-21635,11810,1632,2096,-9149,0.14172822661395001,0
106272,-20292,12966,8237,3308,-11582,0.23344498268377528,0
106273,-16333,7888,27525,4153,-6651,0.6366769747433914,0
106274,-9275,7698,88744,736,-12151,0.7923453935914391,0
106275,-24499,9247,44738,671,-4927,0.7898450060505487,0
106276,-10707,9215,2165,1396,-2961,0.16629423891562836,0
106277,-20101,15547,275558,2990,-11166,0.7811824586646828,0
106278,-10857,17763,233881,454,-1971,0.7788186106009729,0
106279,-13947,12891,42567,1549,-10172,0.5566336463016629,0
106280,-9717,16870,442452,1849,-4935,0.7754192532178014,0
106281,-10421,19951,13558,828,-431,0.22268659104819077,0
106282,-10790,18363,63104,4053,-8950,0.5582568090873914,0
106283,-17087,8352,5339,4922,-7113,0.30373185924768237,0
106284,-10431,15492,38965,4826,-10010,0.4287727239576174,0
106285,-16677,15192,293922,4905,-4368,0.7828706967236178,0
106286,-8578,4549,13328,4291,-1458,0.7106579321169322,0
106287,-16315,18708,485636,4335,-7253,0.7807069420935832,0
106288,-22929,2895,196424,595,-1417,0.7832690903484343,0
106289,-22375,16702,74679,2598,-9559,0.7514792012620776,0
106290,-13477,5834,35299,1074,-14385,0.773139810445372,0
106291,-24773,12016,21522,2252,-1481,0.3516181884330505,0
106292,-23698,19802,40206,917,-12751,0.4218447320583235,0
106293,-12016,17792,33154,3160,-1047,0.33003325053193233,0
106294,-14122,16732,16632,3080,-1202,0.266629839777004,0
106295,-23211,5224,18861,3586,-2969,0.6395054452696093,0
106296,-15527,18262,272620,2780,-2109,0.789402549980571,0
106297,-14940,11107,375621,2361,-12171,0.7772574140626275,0
106298,-12513,9991,20458,3491,-9174,0.44969130316943734,0
106299,-20135,3434,149680,729,-9105,0.7877372923222435,0
106300,-23309,14745,393255,919,-7629,0.7957948118488033,0
106301,-16261,17793,130019,259,-3108,0.792509468154472,0
106302,-13348,13868,346092,2815,-14080,0.7788085032552374,0
106303,-16495,9319,230347,303,-10275,0.7865074711780264,0
106304,-18327,12523,452845,4249,-11998,0.7907151300330896,0
106305,-20171,13944,403193,1017,-2116,0.7758759245365218,0
106306,-10478,9546,395806,1259,-12000,0.7905329829680758,0
106307,-15084,4745,445264,612,-13978,0.7687554318654378,0
106308,-14124,5559,121078,313,-8422,0.7834778416540401,0
106309,-24176,7638,32261,4045,-9882,0.7471352794023254,0
106310,-7450,14917,54978,3797,-14490,0.6539050992139638,0
106311,-11347,19385,383973,1865,-5672,0.799134217854787,0
106312,-10195,18992,244602,3134,-12770,0.7928465580820795,0
106313,-12302,11332,16859,4491,-6355,0.38043583130655056,0
106314,-15419,14501,167869,1962,-13830,0.7770640774451958,0
106315,-23309,14745,393255,919,-7629,0.7957948118488033,0
106316,-25348,15746,36352,3975,-1026,0.4909560529129568,0
106317,-11748,18851,222951,1706,-3756,0.7659115422940785,0
106318,-15407,17906,295356,3058,-10298,0.7712963168700295,0
106319,-19096,11440,180753,666,-10354,0.7624908062703782,0
106320,-18761,10150,445443,692,-3652,0.7602045470447846,0
106321,-18390,8174,373289,1251,-8223,0.7866864735435408,0
106322,-15558,15397,241909,1063,-4981,0.7756281531565364,0
106323,-14997,5584,463088,2061,-13610,0.7968104790279651,0
106324,-17034,7846,459499,2517,-4200,0.7885878067447389,0
106325,-15408,16988,86276,2454,-11677,0.7676688378886743,0
106326,-24823,3309,314927,553,-6331,0.7768211748624766,0
106327,-12418,15054,207014,1031,-2651,0.7709282171948137,0
106328,-19624,17621,92791,4601,-7507,0.7823985124122733,0
106329,-15226,7761,89133,1009,-7428,0.7847763269343213,0
106330,-10722,11525,405613,4554,-3978,0.7957465377667164,0
106331,-8121,12141,14276,502,-5633,0.35439093958887335,0
106332,-20839,9636,21359,1968,-4140,0.43317155509477956,0
106333,-22604,15918,21906,197,-6974,0.35103657942106414,0
106334,-23605,5337,245329,1244,-7541,0.7934113638320124,0
106335,-14843,17147,41366,4071,-6797,0.42267577303418663,0
106336,-17221,12938,391635,1812,-8392,0.7994398539133374,0
106337,-17521,13673,136589,2265,-8633,0.7762472192220067,0
106338,-17224,14084,145714,1930,-4656,0.7941675952616309,0
106339,-18321,8068,25256,705,-4033,0.47989009659255455,0
106340,-21100,18898,22869,342,-3157,0.2581937201760463,0
106341,-23089,16972,61412,731,-3886,0.6967707316083553,0
106342,-21480,8225,329143,2056,-2107,0.7757752237573243,0
106343,-15703,14736,408161,1464,-11058,0.7963052669388685,0
106344,-10182,14075,40921,181,-13112,0.46874404906815625,0
106345,-25233,19330,69368,775,-6790,0.601340476359533,0
106346,-8166,9784,32359,4181,-13723,0.7352558643197293,0
106347,-13025,18313,140558,4170,-11721,0.7901628225639006,0
106348,-23326,6815,266250,450,-8198,0.7726232510388061,0
106349,-16879,18208,348662,1370,-9985,0.7765920044534731,0
106350,-19016,8288,51837,2021,-7351,0.7964311202819362,0
106351,-8578,4549,13328,4291,-1458,0.7106579321169322,0
106352,-19329,17724,41907,2312,-11490,0.3787196665402753,0
106353,-13986,7676,267227,2769,-9461,0.7955852597429307,0
106354,-11978,17200,31230,597,-6557,0.3877289130390835,0
106355,-15558,15397,241909,1063,-4981,0.7756281531565364,0
106356,-12610,17188,209705,1630,-2399,0.7726231432280064,0
106357,-13742,18493,325800,183,-3214,0.762113710565756,0
106358,-12072,10741,36443,420,-2406,0.6537674899150915,0
106359,-11209,15129,9448,370,-5060,0.15702557966790526,0
106360,-16924,17667,287983,1322,-10937,0.7992962962799701,0
106361,-24241,13607,227032,4629,-7050,0.7886365624799175,0
106362,-10751,7011,277628,1878,-10988,0.7769241972326811,0
106363,-8041,5602,24059,670,-14319,0.7534340905969493,0
106364,-17443,16168,325374,3418,-1855,0.7934027448987298,0
106365,-14397,10874,269964,429,-807,0.7748497577944198,0
106366,-9836,19030,123449,1662,-3060,0.7650580604016166,0
106367,-24651,7963,2546,1781,-14487,0.2162111251572685,0
106368,-14924,17709,58509,580,-1486,0.5871319394420306,0
106369,-17382,10053,26347,4008,-4236,0.5518238766062249,0
106370,-20502,17919,229519,285,-11500,0.7818466014710334,0
106371,-8620,14938,39029,4096,-12426,0.5275368715642912,0
106372,-12613,14827,64489,3054,-8610,0.781800042024134,0
106373,-9348,11042,20672,4147,-11916,0.39068964465927497,0
106374,-20590,14153,80871,697,-5734,0.7588137231091788,0
106375,-21440,17173,358724,570,-4848,0.7548748361190099,0
106376,-19530,8594,434237,3162,-1313,0.7906064662670013,0
106377,-21135,14576,490430,1509,-2912,0.7963874820509457,0
106378,-21370,15201,60556,3939,-10366,0.6414051018965634,0
106379,-17300,17431,425016,1093,-13970,0.7859217233573765,0
106380,-16751,8486,499456,3704,-3845,0.7959021867520376,0
106381,-14032,6901,471069,456,-8004,0.770536807033072,0
106382,-18234,3959,352357,140,-11949,0.7616201639136219,0
106383,-10431,15492,38965,4826,-10010,0.4287727239576174,0
106384,-16282,18290,283514,1361,-6289,0.7915111205222483,0
106385,-11690,13090,52858,2488,-11934,0.7437555546475858,0
106386,-11665,16960,258895,1165,-4857,0.789209204076995,0
106387,-23123,11490,288238,515,-1103,0.7558979068852204,0
106388,-13219,4499,13677,3414,-11996,0.6170601257621767,0
106389,-24696,5920,290263,1608,-8695,0.7875842856428715,0
106390,-10097,6997,275319,208,-8202,0.7728363058229454,0
106391,-12891,5240,496860,1238,-13173,0.7805339319694208,0
106392,-21312,17127,5521,2621,-4093,0.08862813118597335,0
106393,-14924,17709,58509,580,-1486,0.5871319394420306,0
106394,-13814,14847,221157,755,-10972,0.7876378150594799,0
106395,-20960,9651,18865,4937,-29,0.439054966833738,0
106396,-10586,6289,77620,279,-14562,0.7882553899659775,0
106397,-17114,15656,302633,561,-8852,0.7844655223677387,0
106398,-12663,19255,33976,2925,-1869,0.4287597221819713,0
106399,-13359,1404,4227,4695,-9520,0.7845512764878593,0
106400,-19959,12148,7274,3370,-13506,0.16431305762265241,0
106401,-16813,8116,495953,2862,-1095,0.7870005073150687,0
106402,-13524,17453,401984,855,-1544,0.7774947661868621,0
106403,-8306,12275,33371,220,-9295,0.6075515142345496,0
106404,-21905,17713,206255,3311,-4497,0.7860463540219339,0
106405,-12872,18945,30984,4858,-477,0.38518415675324214,0
106406,-9977,18098,4692,4383,-12545,0.06335360844731057,0
106407,-12302,11332,16859,4491,-6355,0.38043583130655056,0
106408,-22318,5986,106842,188,-4501,0.7611707078570692,0
106409,-8750,16525,64628,2030,-13002,0.6551377887740031,0
106410,-23731,18860,5369,3745,-6484,0.19978773124884,0
106411,-9782,13827,6504,2141,-966,0.18800318117172327,0
106412,-22604,15918,21906,197,-6974,0.35103657942106414,0
106413,-21787,2290,492313,731,-1383,0.7886144655412186,0
106414,-15480,14786,163631,923,-9676,0.7764065392651429,0
106415,-23326,6815,266250,450,-8198,0.7726232510388061,0
106416,-16593,19200,3520,1658,-11998,0.0791058292986386,0
106417,-22066,12193,148924,1613,-5274,0.769627764570975,0
106418,-12269,10783,44306,4851,-10383,0.7535684651202059,0
106419,-25517,12658,44649,438,-4801,0.6306438303660702,0
106420,-22874,15714,328604,4783,-9989,0.7971699595254353,0
106421,-21850,16658,98374,4677,-8957,0.7924737508895233,0
106422,-11817,17127,35713,862,-8574,0.39498509383264563,0
106423,-21726,15653,54596,1464,-980,0.5813811278562564,0
106424,-13219,12034,238216,4364,-5936,0.787324347342519,0
106425,-11395,5052,294708,1732,-6710,0.7856752442446147,0
106426,-21657,11868,239213,4759,-7194,0.7952621792506004,0
106427,-13469,18065,292316,3962,-11885,0.7810452236657892,0
106428,-25143,19539,4267,2267,-13246,0.13745853800940722,0
106429,-24297,7696,31639,4622,-9125,0.6940909999988198,0
106430,-11366,14015,173037,4459,-13015,0.7970900626472124,0
106431,-15084,4745,445264,612,-13978,0.7687554318654378,0
106432,-18183,4079,8100,2674,-777,0.3834283250979347,0
106433,-20590,14153,80871,697,-5734,0.7588137231091788,0
106434,-11145,11472,24940,922,-5123,0.423942202589082,0
106435,-10933,2357,162643,133,-6346,0.7714945214572855,0
106436,-23724,17330,69393,1947,-8946,0.6657029132004851,0
106437,-24720,16159,66378,863,-7396,0.6449589798667649,0
106438,-16329,13143,299585,3524,-5620,0.7809962635249006,0
106439,-21071,16284,239696,120,-6654,0.7639559047730999,0
106440,-16821,16703,355293,1409,-4413,0.7658618810559986,0
106441,-9813,12304,344340,2889,-5843,0.7786108115343514,0
106442,-22135,17184,495069,2239,-13267,0.7785356846413246,0
106443,-8379,11796,34179,4248,-13570,0.58135264954627,0
106444,-12658,7047,485190,845,-6048,0.7669709858619204,0
106445,-19530,8594,434237,3162,-1313,0.7906064662670013,0
106446,-9977,18098,4692,4383,-12545,0.06335360844731057,0
106447,-14066,12914,40820,240,-1032,0.5539028872120886,0
106448,-14894,15501,282490,2277,-11573,0.7851757793270357,0
106449,-8170,2061,4424,546,-7698,0.46950301042423537,0
106450,-14211,15086,247715,917,-2940,0.7743580339386555,0
106451,-14393,17843,48230,711,-5591,0.5494046293347299,0
106452,-22572,8139,29992,3439,-13322,0.6310706718196304,0
106453,-15074,13850,191950,3299,-10971,0.789284898591178,0
106454,-17385,16205,73246,3182,-10450,0.7363396036079389,0
106455,-21898,12971,438018,1566,-1839,0.7897765937677388,0
106456,-22254,11830,295243,3319,-13563,0.7923875078845775,0
106457,-23731,18860,5369,3745,-6484,0.19978773124884,0
106458,-8193,5356,20111,4239,-12569,0.7410201397327966,0
106459,-25295,18390,55036,1037,-13634,0.586961786919965,0
106460,-19329,17724,41907,2312,-11490,0.3787196665402753,0
106461,-15603,13535,32743,3208,-9564,0.5199862009872539,0
106462,-18337,19418,64553,3999,-5929,0.6686003054778956,0
106463,-9275,7698,88744,736,-12151,0.7923453935914391,0
106464,-10195,18992,244602,3134,-12770,0.7928465580820795,0
106465,-14860,19437,230758,2468,-11476,0.7763379993360385,0
106466,-19775,12580,95440,3401,-13452,0.7952513768142953,0
106467,-11509,16232,349095,2697,-3850,0.7929364194873695,0
106468,-14424,17625,372603,410,-2105,0.768382406717107,0
106469,-21657,11868,239213,4759,-7194,0.7952621792506004,0
106470,-21499,19553,96559,4333,-3457,0.7954325378872811,0
106471,-20655,15440,37027,2226,-9569,0.4855622060333755,0
106472,-18432,15978,32541,2193,-12140,0.4601965183439087,0
106473,-14039,15027,58723,4763,-10938,0.7633178621750278,0
106474,-11357,17717,195353,1243,-5087,0.770285258362529,0
106475,-22318,5986,106842,188,-4501,0.7611707078570692,0
106476,-15514,15143,473573,3676,-9598,0.7920150994017607,0
106477,-15324,15749,418855,771,-4682,0.7971063645486435,0
106478,-16078,9788,393771,4283,-9926,0.7969204714780495,0
106479,-15439,10510,392266,1622,-9408,0.7679007996499552,0
106480,-14225,13795,29521,2037,-13653,0.47367703943670914,0
106481,-24670,13456,41533,2920,-3292,0.6208134069985439,0
106482,-13202,18813,463868,1847,-4722,0.768531328558559,0
106483,-14424,17625,372603,410,-2105,0.768382406717107,0
106484,-9312,11991,295862,4094,-8956,0.7871548283351053,0
106485,-16722,15757,15089,3036,-8442,0.23568530694797007,0
106486,-18126,5800,18737,2620,-1517,0.6223807123848206,0
106487,-20171,13944,403193,1017,-2116,0.7758759245365218,0
106488,-17016,10073,150114,1470,-2371,0.7711237613845645,0
106489,-9312,14504,47948,2999,-7761,0.6621349242226469,0
106490,-10602,9786,376989,2657,-3716,0.7884997453857289,0
106491,-23309,14745,393255,919,-7629,0.7957948118488033,0
106492,-22572,8139,29992,3439,-13322,0.6310706718196304,0
106493,-13348,5487,161412,353,-9838,0.7610236780648323,0
106494,-22831,9554,204152,349,-13863,0.7631216141130092,0
106495,-19171,14927,3396,4144,-618,0.20657441567323642,0
106496,-18843,17996,57773,2743,-10137,0.5697185887275382,0
106497,-25533,11767,265022,3666,-10167,0.7988289570984094,0
106498,-13914,6315,243096,1201,-12156,0.7753365620900983,0
106499,-20642,10099,394591,434,-10963,0.7634189561940733,0
106500,-25348,15746,36352,3975,-1026,0.4909560529129568,0
106501,-8983,19582,10438,4989,-10697,0.2826522220773027,0
106502,-16879,18208,348662,1370,-9985,0.7765920044534731,0
106503,-15716,8003,9019,1643,-9895,0.23937909370942115,0
106504,-8958,15581,4228,1614,-12788,0.14600323220497574,0
106505,-10398,4039,14180,3078,-2972,0.7184708639448799,0
106506,-15770,14737,8483,3360,-13897,0.220660228989941,0
106507,-8332,12918,22254,1190,-10228,0.4409531583293822,0
106508,-24719,15067,25185,2798,-11210,0.38712967041285395,0
106509,-10421,19951,13558,828,-431,0.22268659104819077,0
106510,-8793,16310,60463,4107,-9209,0.671976968016565,0
106511,-9213,13898,285293,4311,-14027,0.795544065154142,0
106512,-14997,5584,463088,2061,-13610,0.7968104790279651,0
